ID;VALUE;TIMESTAMP
0;414.276123;126938
1;414.337158;126939
2;414.062500;126940
3;414.276123;126941
4;414.245605;126942
5;414.215088;126943
6;414.093018;126944
7;414.306641;126945
8;414.276123;126946
9;414.306641;126947
10;414.093018;126948
11;413.940430;126949
12;414.245605;126950
13;414.062500;126951
14;414.245605;126952
15;414.367676;126953
16;414.337158;126954
17;414.184570;126955
18;414.184570;126956
19;414.184570;126957
20;414.245605;126958
21;414.062500;126959
22;414.215088;126960
23;414.459229;126961
24;414.215088;126962
25;414.245605;126963
26;414.215088;126964
27;414.154053;126965
28;414.306641;126966
29;414.154053;126967
30;414.367676;126968
31;414.306641;126969
32;414.245605;126970
33;414.215088;126971
34;414.276123;126972
35;414.093018;126973
36;414.215088;126974
37;414.215088;126975
38;414.306641;126976
39;414.306641;126977
40;414.215088;126978
41;414.154053;126979
42;414.276123;126980
43;414.184570;126981
44;414.215088;126982
45;414.306641;126983
46;414.245605;126984
47;414.276123;126985
48;414.184570;126986
49;414.093018;126987
50;414.428711;126988
51;414.489746;126989
52;414.276123;126990
53;414.245605;126991
54;414.245605;126992
55;414.093018;126993
56;414.337158;126994
57;414.276123;126995
58;414.215088;126996
59;414.306641;126997
60;414.337158;126998
61;414.276123;126999
62;414.184570;127000
63;414.245605;127001
64;414.306641;127002
65;414.245605;127003
66;414.306641;127004
67;414.093018;127005
68;414.062500;127006
69;414.154053;127007
70;414.245605;127008
71;414.215088;127009
72;414.337158;127010
73;414.367676;127011
74;414.367676;127012
75;414.093018;127013
76;414.245605;127014
77;414.276123;127015
78;414.154053;127016
79;414.215088;127017
80;414.520264;127018
81;414.276123;127019
82;414.337158;127020
83;414.276123;127021
84;414.184570;127022
85;414.276123;127023
86;414.062500;127024
87;414.215088;127025
88;414.215088;127026
89;414.306641;127027
90;414.001465;127028
91;414.062500;127029
92;414.031982;127030
93;414.245605;127031
94;414.062500;127032
95;414.337158;127033
96;414.215088;127034
97;414.062500;127035
98;414.184570;127036
99;414.245605;127037
100;414.215088;127038
101;414.489746;127039
102;414.245605;127040
103;414.154053;127041
104;414.031982;127042
105;414.062500;127043
106;414.337158;127044
107;414.154053;127045
108;414.337158;127046
109;414.337158;127047
110;414.581299;127048
111;414.062500;127049
112;414.031982;127050
113;414.276123;127051
114;414.459229;127052
115;414.215088;127053
116;414.337158;127054
117;414.093018;127055
118;414.367676;127056
119;414.276123;127057
120;414.367676;127058
121;414.093018;127059
122;414.276123;127060
123;414.245605;127061
124;414.276123;127062
125;414.337158;127063
126;414.093018;127064
127;414.306641;127065
128;414.245605;127066
129;413.940430;127067
130;414.215088;127068
131;414.276123;127069
132;414.306641;127070
133;414.428711;127071
134;414.245605;127072
135;414.245605;127073
136;414.245605;127074
137;414.031982;127075
138;414.245605;127076
139;414.215088;127077
140;414.245605;127078
141;414.276123;127079
142;414.428711;127080
143;414.276123;127081
144;414.306641;127082
145;414.215088;127083
146;414.306641;127084
147;414.337158;127085
148;414.337158;127086
149;414.337158;127087
150;413.818359;127088
151;414.337158;127089
152;414.245605;127090
153;414.337158;127091
154;414.337158;127092
155;414.276123;127093
156;414.184570;127094
157;414.184570;127095
158;414.245605;127096
159;414.062500;127097
160;414.367676;127098
161;414.184570;127099
162;414.215088;127100
163;414.276123;127101
164;414.276123;127102
165;414.062500;127103
166;414.337158;127104
167;414.215088;127105
168;414.276123;127106
169;414.154053;127107
170;414.184570;127108
171;414.276123;127109
172;414.031982;127110
173;414.306641;127111
174;414.276123;127112
175;414.428711;127113
176;414.306641;127114
177;414.031982;127115
178;414.245605;127116
179;414.306641;127117
180;414.276123;127118
181;414.367676;127119
182;414.215088;127120
183;414.184570;127121
184;414.367676;127122
185;414.459229;127123
186;414.215088;127124
187;414.337158;127125
188;414.306641;127126
189;414.245605;127127
190;413.909912;127128
191;414.154053;127129
192;414.337158;127130
193;414.245605;127131
194;414.276123;127132
195;414.245605;127133
196;414.428711;127134
197;414.093018;127135
198;414.245605;127136
199;414.245605;127137
200;414.428711;127138
201;414.154053;127139
202;414.245605;127140
203;414.184570;127141
204;414.001465;127142
205;414.154053;127143
206;414.184570;127144
207;414.367676;127145
208;414.306641;127146
209;414.459229;127147
210;414.093018;127148
211;414.276123;127149
212;414.337158;127150
213;414.306641;127151
214;414.337158;127152
215;414.154053;127153
216;414.245605;127154
217;414.215088;127155
218;414.337158;127156
219;414.245605;127157
220;414.154053;127158
221;414.367676;127159
222;414.062500;127160
223;414.184570;127161
224;414.093018;127162
225;414.093018;127163
226;414.276123;127164
227;414.337158;127165
228;414.306641;127166
229;414.093018;127167
230;414.154053;127168
231;414.276123;127169
232;414.276123;127170
233;414.367676;127171
234;414.245605;127172
235;414.215088;127173
236;414.245605;127174
237;414.093018;127175
238;414.428711;127176
239;414.428711;127177
240;414.276123;127178
241;414.001465;127179
242;414.306641;127180
243;414.245605;127181
244;414.215088;127182
245;414.367676;127183
246;414.337158;127184
247;414.367676;127185
248;414.031982;127186
249;414.276123;127187
250;414.215088;127188
251;414.062500;127189
252;414.245605;127190
253;414.306641;127191
254;414.031982;127192
255;414.276123;127193
256;414.306641;127194
257;414.215088;127195
258;414.154053;127196
259;414.245605;127197
260;414.031982;127198
261;414.306641;127199
262;414.276123;127200
263;414.306641;127201
264;414.245605;127202
265;414.337158;127203
266;414.306641;127204
267;414.062500;127205
268;414.184570;127206
269;414.031982;127207
270;414.337158;127208
271;414.184570;127209
272;414.306641;127210
273;414.184570;127211
274;414.184570;127212
275;414.306641;127213
276;414.276123;127214
277;414.367676;127215
278;414.459229;127216
279;414.215088;127217
280;414.184570;127218
281;414.154053;127219
282;414.215088;127220
283;414.337158;127221
284;414.337158;127222
285;414.367676;127223
286;414.459229;127224
287;414.154053;127225
288;414.337158;127226
289;414.489746;127227
290;414.581299;127228
291;414.093018;127229
292;414.154053;127230
293;414.459229;127231
294;414.306641;127232
295;414.215088;127233
296;414.093018;127234
297;414.245605;127235
298;414.215088;127236
299;414.215088;127237
300;414.276123;127238
301;414.276123;127239
302;414.306641;127240
303;414.367676;127241
304;414.184570;127242
305;414.093018;127243
306;414.184570;127244
307;414.337158;127245
308;414.276123;127246
309;414.276123;127247
310;414.245605;127248
311;414.062500;127249
312;414.062500;127250
313;414.306641;127251
314;414.154053;127252
315;414.337158;127253
316;414.459229;127254
317;414.367676;127255
318;414.093018;127256
319;414.215088;127257
320;414.306641;127258
321;414.245605;127259
322;414.184570;127260
323;414.215088;127261
324;414.154053;127262
325;414.062500;127263
326;414.245605;127264
327;414.184570;127265
328;414.184570;127266
329;414.154053;127267
330;414.337158;127268
331;414.184570;127269
332;414.215088;127270
333;414.062500;127271
334;414.337158;127272
335;414.245605;127273
336;414.215088;127274
337;414.245605;127275
338;414.428711;127276
339;414.093018;127277
340;414.154053;127278
341;414.154053;127279
342;414.306641;127280
343;414.245605;127281
344;414.062500;127282
345;414.337158;127283
346;414.337158;127284
347;414.154053;127285
348;414.154053;127286
349;414.276123;127287
350;414.245605;127288
351;414.215088;127289
352;414.245605;127290
353;414.276123;127291
354;414.001465;127292
355;414.245605;127293
356;414.215088;127294
357;414.215088;127295
358;414.245605;127296
359;414.337158;127297
360;414.215088;127298
361;414.337158;127299
362;414.062500;127300
363;414.245605;127301
364;414.001465;127302
365;414.276123;127303
366;414.367676;127304
367;414.306641;127305
368;414.062500;127306
369;414.062500;127307
370;414.306641;127308
371;414.245605;127309
372;414.337158;127310
373;414.367676;127311
374;414.245605;127312
375;414.184570;127313
376;414.337158;127314
377;414.154053;127315
378;414.245605;127316
379;414.245605;127317
380;414.215088;127318
381;414.337158;127319
382;414.245605;127320
383;414.154053;127321
384;414.306641;127322
385;414.215088;127323
386;414.306641;127324
387;414.093018;127325
388;414.001465;127326
389;414.215088;127327
390;414.215088;127328
391;414.215088;127329
392;414.154053;127330
393;414.459229;127331
394;414.245605;127332
395;414.215088;127333
396;413.970947;127334
397;414.154053;127335
398;414.215088;127336
399;414.154053;127337
400;414.337158;127338
401;414.154053;127339
402;414.093018;127340
403;414.184570;127341
404;414.245605;127342
405;414.367676;127343
406;414.337158;127344
407;414.245605;127345
408;414.245605;127346
409;414.062500;127347
410;414.306641;127348
411;414.184570;127349
412;414.215088;127350
413;414.245605;127351
414;414.215088;127352
415;414.215088;127353
416;414.245605;127354
417;414.306641;127355
418;414.093018;127356
419;414.245605;127357
420;414.276123;127358
421;414.093018;127359
422;414.184570;127360
423;414.245605;127361
424;414.093018;127362
425;414.215088;127363
426;414.459229;127364
427;414.367676;127365
428;414.031982;127366
429;414.245605;127367
430;414.245605;127368
431;414.245605;127369
432;414.337158;127370
433;414.489746;127371
434;414.184570;127372
435;414.215088;127373
436;414.337158;127374
437;414.306641;127375
438;414.428711;127376
439;414.184570;127377
440;414.184570;127378
441;414.184570;127379
442;414.306641;127380
443;414.245605;127381
444;414.306641;127382
445;414.154053;127383
446;414.154053;127384
447;414.154053;127385
448;414.184570;127386
449;414.245605;127387
450;414.306641;127388
451;414.184570;127389
452;414.184570;127390
453;414.001465;127391
454;414.184570;127392
455;414.276123;127393
456;414.215088;127394
457;414.276123;127395
458;414.184570;127396
459;414.031982;127397
460;414.154053;127398
461;414.062500;127399
462;414.154053;127400
463;414.184570;127401
464;414.215088;127402
465;414.184570;127403
466;414.245605;127404
467;414.184570;127405
468;414.245605;127406
469;414.550781;127407
470;414.245605;127408
471;414.154053;127409
472;414.276123;127410
473;414.093018;127411
474;414.215088;127412
475;414.245605;127413
476;414.215088;127414
477;414.489746;127415
478;414.001465;127416
479;414.184570;127417
480;414.154053;127418
481;414.184570;127419
482;414.062500;127420
483;414.367676;127421
484;414.245605;127422
485;414.093018;127423
486;414.062500;127424
487;413.970947;127425
488;414.184570;127426
489;414.337158;127427
490;414.367676;127428
491;414.245605;127429
492;414.276123;127430
493;414.154053;127431
494;414.184570;127432
495;414.337158;127433
496;414.245605;127434
497;414.337158;127435
498;414.276123;127436
499;414.093018;127437
500;414.062500;127438
501;414.367676;127439
502;414.276123;127440
503;414.184570;127441
504;414.367676;127442
505;414.215088;127443
506;414.184570;127444
507;414.093018;127445
508;414.184570;127446
509;414.276123;127447
510;414.276123;127448
511;414.245605;127449
512;414.093018;127450
513;414.337158;127451
514;414.276123;127452
515;414.215088;127453
516;414.428711;127454
517;414.306641;127455
518;414.459229;127456
519;414.245605;127457
520;414.245605;127458
521;414.367676;127459
522;414.306641;127460
523;414.245605;127461
524;414.184570;127462
525;414.337158;127463
526;414.031982;127464
527;414.245605;127465
528;414.276123;127466
529;414.245605;127467
530;414.276123;127468
531;414.245605;127469
532;414.215088;127470
533;414.215088;127471
534;414.306641;127472
535;414.184570;127473
536;414.489746;127474
537;414.337158;127475
538;414.306641;127476
539;414.215088;127477
540;414.276123;127478
541;414.215088;127479
542;414.367676;127480
543;414.367676;127481
544;414.215088;127482
545;414.215088;127483
546;414.184570;127484
547;414.306641;127485
548;414.367676;127486
549;414.154053;127487
550;414.276123;127488
551;414.184570;127489
552;414.062500;127490
553;414.276123;127491
554;414.276123;127492
555;414.306641;127493
556;414.184570;127494
557;414.093018;127495
558;414.184570;127496
559;414.184570;127497
560;414.062500;127498
561;414.215088;127499
562;414.367676;127500
563;414.276123;127501
564;413.970947;127502
565;414.245605;127503
566;414.245605;127504
567;414.093018;127505
568;414.245605;127506
569;414.276123;127507
570;414.306641;127508
571;414.001465;127509
572;414.337158;127510
573;414.428711;127511
574;414.337158;127512
575;414.276123;127513
576;414.367676;127514
577;414.184570;127515
578;414.245605;127516
579;414.154053;127517
580;414.306641;127518
581;414.459229;127519
582;414.215088;127520
583;414.245605;127521
584;414.245605;127522
585;414.428711;127523
586;414.245605;127524
587;414.337158;127525
588;414.093018;127526
589;414.062500;127527
590;414.245605;127528
591;414.184570;127529
592;414.245605;127530
593;414.428711;127531
594;414.154053;127532
595;414.215088;127533
596;414.276123;127534
597;414.245605;127535
598;414.184570;127536
599;414.215088;127537
600;414.215088;127538
601;414.062500;127539
602;414.093018;127540
603;414.276123;127541
